t_s,width_x_m,width_3d_m,width_norm
4.838166666666666949e+00,8.591285145859089978e-02,1.307400514052333151e-01,4.576802361479477832e-01
4.854849999999999888e+00,8.603604678057369393e-02,1.308640017600939398e-01,4.591753250069622871e-01
4.871533333333333715e+00,8.570976852052841766e-02,1.305350010057256815e-01,4.552156373850536064e-01
4.888216666666666654e+00,8.590308637660598601e-02,1.307263896388118352e-01,4.575617278714318448e-01
4.904900000000000482e+00,8.588038506131634442e-02,1.307109137477233951e-01,4.572862264722857284e-01
4.921583333333333421e+00,8.598045491407291241e-02,1.308006864793279100e-01,4.585006664329236981e-01
4.938266666666666360e+00,8.561668353731652359e-02,1.304398820154958338e-01,4.540859652586956563e-01
4.954950000000000188e+00,8.540341326070752248e-02,1.302376027570234240e-01,4.514977337464505247e-01
4.971633333333333127e+00,8.503132807553709371e-02,1.298606644142729083e-01,4.469821368390424210e-01
4.988316666666666954e+00,8.474193054438119987e-02,1.295664467989275370e-01,4.434700308784126355e-01
5.004999999999999893e+00,8.431096714794303337e-02,1.291435889037337303e-01,4.382398925721242011e-01
5.021683333333333721e+00,8.437674394164945690e-02,1.292156635574497059e-01,4.390381546316681760e-01
5.038366666666666660e+00,8.383552436775587591e-02,1.286739790582737131e-01,4.324699559193674325e-01
5.055050000000000487e+00,8.289190660047240922e-02,1.277202076887576088e-01,4.210182839863156334e-01
5.071733333333333427e+00,8.239563443609534965e-02,1.272185330401810199e-01,4.149955635448464575e-01
5.088416666666666366e+00,7.327465327254165106e-02,1.193064298538009105e-01,3.043040445696802432e-01
5.105100000000000193e+00,8.177473726283937538e-02,1.266096567045318366e-01,4.074604036752351166e-01
5.121783333333333132e+00,8.127012045201503776e-02,1.261087198991100444e-01,4.013364132526096584e-01
5.138466666666666960e+00,8.066126653407218461e-02,1.254958664159602222e-01,3.939474093940799060e-01
5.155149999999999899e+00,8.026734203991561789e-02,1.250958594477171448e-01,3.891667723290730407e-01
5.171833333333333727e+00,7.985287129892545965e-02,1.246781387492528620e-01,3.841367876083187083e-01
5.188516666666666666e+00,8.022237349555966235e-02,1.250591928192539004e-01,3.886210375674716277e-01
5.205200000000000493e+00,7.981481262558376422e-02,1.246544357828809763e-01,3.836749105046573516e-01
5.221883333333333432e+00,7.957340980366883754e-02,1.244082086547538130e-01,3.807452646076315284e-01
5.238566666666666372e+00,7.876004336510300519e-02,1.235968128255878207e-01,3.708743126832889092e-01
5.255250000000000199e+00,7.777495326134309384e-02,1.226013594645974647e-01,3.589193356959113346e-01
5.271933333333333138e+00,7.741711890094402082e-02,1.222539117243299500e-01,3.545766856910682052e-01
5.288616666666666966e+00,6.912419878997744238e-02,1.150851057420343299e-01,2.539344513346776799e-01
5.305299999999999905e+00,7.582410634645983527e-02,1.206450431125451611e-01,3.352440090589786093e-01
5.321983333333333732e+00,7.974820564860699013e-02,1.249340390742878504e-01,3.828665734054246261e-01
5.338666666666666671e+00,7.443878882946164399e-02,1.192693080138520351e-01,3.184319032701655727e-01
5.355350000000000499e+00,7.602040507798957236e-02,1.212811585218964011e-01,3.376262752183200599e-01
5.372033333333333438e+00,6.950196166608194059e-02,1.143260762338469128e-01,2.585189522582759802e-01
5.388716666666666377e+00,6.821566341865464844e-02,1.130368538457536542e-01,2.429085366341583452e-01
5.405400000000000205e+00,6.793974045008463469e-02,1.127503761619351036e-01,2.395599569185028477e-01
5.422083333333333144e+00,6.647766177613922967e-02,1.112941887658166207e-01,2.218162836910100577e-01
5.438766666666666971e+00,6.506543033614164973e-02,1.098793360936909380e-01,2.046775526230782682e-01
5.455449999999999910e+00,6.289781364373811523e-02,1.077100231598242669e-01,1.783715248026470357e-01
5.472133333333333738e+00,6.159538142485278950e-02,1.064132302932166846e-01,1.625653085540386955e-01
5.488816666666666677e+00,6.019839389591350592e-02,1.050131928018514793e-01,1.456115764067173191e-01
5.505500000000000504e+00,5.929919525079877657e-02,1.041220740625821012e-01,1.346989714902764035e-01
5.522183333333333444e+00,5.877821763994584697e-02,1.036070815520612198e-01,1.283764276692457296e-01
5.538866666666666383e+00,5.826813169273992871e-02,1.030887051380388469e-01,1.221860642322806917e-01
5.555550000000000210e+00,5.719403811750162908e-02,1.020178520347317375e-01,1.091509480279323901e-01
5.572233333333333150e+00,5.476351130043174281e-02,9.957477945574405576e-02,7.965426335475415953e-02
5.588916666666666977e+00,5.479852648941888754e-02,9.961855739210682958e-02,8.007920496867582116e-02
5.605599999999999916e+00,4.724946720002577011e-02,9.350523787994791114e-02,0.000000000000000000e+00
5.622283333333333744e+00,4.938253844746075955e-02,9.701991885783958769e-02,1.435119475073737619e-02
5.638966666666666683e+00,4.612079021516069660e-02,9.237480391052246831e-02,0.000000000000000000e+00
5.655650000000000510e+00,5.168231814653376915e-02,9.649860717099878471e-02,4.226114255502147476e-02
5.672333333333333449e+00,4.971567769962865341e-02,9.452431296539702543e-02,1.839414684015356141e-02
5.689016666666666389e+00,4.963910435805623383e-02,9.445586845438262713e-02,1.746485871427468431e-02
5.705700000000000216e+00,4.858502453838887264e-02,9.339830405863128182e-02,4.672627893068844948e-03
5.722383333333333155e+00,4.744306767879611503e-02,9.225663727179470031e-02,0.000000000000000000e+00
5.739066666666666983e+00,4.651798497938735427e-02,9.132930699097396854e-02,0.000000000000000000e+00
5.755749999999999922e+00,4.589536991444705810e-02,9.070711536447302603e-02,0.000000000000000000e+00
5.772433333333333749e+00,4.486993836455351742e-02,8.967905712751154945e-02,0.000000000000000000e+00
5.789116666666666688e+00,4.394452132296700758e-02,8.875361658493366446e-02,0.000000000000000000e+00
5.805800000000000516e+00,4.368023660352577525e-02,8.848829803119105664e-02,0.000000000000000000e+00
5.822483333333333455e+00,4.217413317240274045e-02,8.698361942554440340e-02,0.000000000000000000e+00
5.839166666666666394e+00,4.149006505459656297e-02,8.630132565510750808e-02,0.000000000000000000e+00
5.855850000000000222e+00,4.086857299211290456e-02,8.567790379193075678e-02,0.000000000000000000e+00
5.872533333333333161e+00,4.053465996325015391e-02,8.535905736680234057e-02,0.000000000000000000e+00
5.889216666666666988e+00,3.462992263531360776e-02,8.124026161010175495e-02,0.000000000000000000e+00
5.905899999999999928e+00,3.390759708973178216e-02,8.035447568996331724e-02,0.000000000000000000e+00
5.922583333333333755e+00,3.855183393912823414e-02,8.336897965009637534e-02,0.000000000000000000e+00
5.939266666666666694e+00,3.884351863871497029e-02,8.365974788475144530e-02,0.000000000000000000e+00
5.955950000000000522e+00,3.895485411855412888e-02,8.376871196088463145e-02,0.000000000000000000e+00
5.972633333333333461e+00,3.908581936114411542e-02,8.390448798547238407e-02,0.000000000000000000e+00
5.989316666666666400e+00,3.905763107001317819e-02,8.388580921319949146e-02,0.000000000000000000e+00
6.006000000000000227e+00,3.886835454151541663e-02,8.368919650036917013e-02,0.000000000000000000e+00
6.022683333333333167e+00,3.913708550984597995e-02,8.394284664404877416e-02,0.000000000000000000e+00
6.039366666666666994e+00,3.904301124666447603e-02,8.385476991650035739e-02,0.000000000000000000e+00
6.056049999999999933e+00,3.887258369620650439e-02,8.368267629222914117e-02,0.000000000000000000e+00
6.072733333333333761e+00,3.879799079933835687e-02,8.361031228445958696e-02,0.000000000000000000e+00
6.089416666666666700e+00,3.888067275223771463e-02,8.369857032500374605e-02,0.000000000000000000e+00
6.106100000000000527e+00,3.873399145606640920e-02,8.355051686250779264e-02,0.000000000000000000e+00
6.122783333333333466e+00,3.863141609996415676e-02,8.345282745629750698e-02,0.000000000000000000e+00
6.139466666666666406e+00,3.876837471391753748e-02,8.358638178515409578e-02,0.000000000000000000e+00
6.156150000000000233e+00,3.302599282271075770e-02,7.934356940121878310e-02,0.000000000000000000e+00
6.172833333333333172e+00,3.901900316572546462e-02,8.383120291775446320e-02,0.000000000000000000e+00
6.189516666666667000e+00,3.846661273421837085e-02,8.328775984954472911e-02,0.000000000000000000e+00
6.206199999999999939e+00,3.918248119542772773e-02,8.401955511851594283e-02,0.000000000000000000e+00
6.222883333333333766e+00,3.898927048207592033e-02,8.383627381064877315e-02,0.000000000000000000e+00
6.239566666666666706e+00,3.861065538129022229e-02,8.341994012023486171e-02,0.000000000000000000e+00
6.256250000000000533e+00,3.902588707494190207e-02,8.384346249814789154e-02,0.000000000000000000e+00
6.272933333333333472e+00,3.871346645027213401e-02,8.352071735151733733e-02,0.000000000000000000e+00
6.289616666666666411e+00,3.877704244466138178e-02,8.359643295355953518e-02,0.000000000000000000e+00
6.306300000000000239e+00,3.266322576244489601e-02,7.923237909488692332e-02,0.000000000000000000e+00
6.322983333333333178e+00,3.869538357182266547e-02,8.350259287809037867e-02,0.000000000000000000e+00
6.339666666666667005e+00,3.910669855592899952e-02,8.391806651003769213e-02,0.000000000000000000e+00
6.356349999999999945e+00,3.860959350514975991e-02,8.342546529391307863e-02,0.000000000000000000e+00
6.373033333333333772e+00,3.252186610746780199e-02,7.886120640119741176e-02,0.000000000000000000e+00
6.389716666666666711e+00,3.841365725134571890e-02,8.322896835285176209e-02,0.000000000000000000e+00
6.406400000000000539e+00,3.307246018225677014e-02,7.936909116904414252e-02,0.000000000000000000e+00
6.423083333333333478e+00,3.836026801447629114e-02,8.317480135931622220e-02,0.000000000000000000e+00
6.439766666666666417e+00,3.867959396211071571e-02,8.349140099431774653e-02,0.000000000000000000e+00
6.456450000000000244e+00,3.877716941982615323e-02,8.358662172051302408e-02,0.000000000000000000e+00
6.473133333333333184e+00,3.285707727024567842e-02,7.921104482156103577e-02,0.000000000000000000e+00
6.489816666666667011e+00,3.865313502036755305e-02,8.346168700413765518e-02,0.000000000000000000e+00
6.506499999999999950e+00,3.866406502246370197e-02,8.348045896671152377e-02,0.000000000000000000e+00
6.523183333333333778e+00,3.868583338937451460e-02,8.353089000461301483e-02,0.000000000000000000e+00
6.539866666666666717e+00,3.825923771512022148e-02,8.308370319503106949e-02,0.000000000000000000e+00
6.556550000000000544e+00,3.296634596440373849e-02,7.946381331567975437e-02,0.000000000000000000e+00
6.573233333333333483e+00,3.279908207645953339e-02,7.933431631123995242e-02,0.000000000000000000e+00
6.589916666666666423e+00,3.846789037944604167e-02,8.328718254758904482e-02,0.000000000000000000e+00
6.606600000000000250e+00,3.337302504932807695e-02,7.976501199640843864e-02,0.000000000000000000e+00
6.623283333333333189e+00,3.867337963880528723e-02,8.349341717611914737e-02,0.000000000000000000e+00
6.639966666666667017e+00,3.882044452533654072e-02,8.364293618990198409e-02,0.000000000000000000e+00
6.656649999999999956e+00,3.879885769910675769e-02,8.361049813523131757e-02,0.000000000000000000e+00
6.673333333333333783e+00,3.829783199044046321e-02,8.313368444303699534e-02,0.000000000000000000e+00
6.690016666666666723e+00,3.834255001902776155e-02,8.317786443866291568e-02,0.000000000000000000e+00
6.706700000000000550e+00,3.852388212417357655e-02,8.333997340539396614e-02,0.000000000000000000e+00
6.723383333333333489e+00,3.270408995709089134e-02,7.913900764676587429e-02,0.000000000000000000e+00
6.740066666666666428e+00,3.851392894793089633e-02,8.332698039040929705e-02,0.000000000000000000e+00
6.756750000000000256e+00,3.870418800674337717e-02,8.352782031955413578e-02,0.000000000000000000e+00
6.773433333333333195e+00,3.849982009024958268e-02,8.332870391191442294e-02,0.000000000000000000e+00
6.790116666666667022e+00,3.823395567747286256e-02,8.304825170719619398e-02,0.000000000000000000e+00
6.806799999999999962e+00,3.840242179631140479e-02,8.322086382822332928e-02,0.000000000000000000e+00
6.823483333333333789e+00,3.851832057584487351e-02,8.335110781108372169e-02,0.000000000000000000e+00
6.840166666666666728e+00,3.819058867049870271e-02,8.300045924774826500e-02,0.000000000000000000e+00
6.856850000000000556e+00,3.842375738995194162e-02,8.323322715825823281e-02,0.000000000000000000e+00
6.873533333333333495e+00,3.262080132707557284e-02,7.900733668838340329e-02,0.000000000000000000e+00
6.890216666666666434e+00,3.850399334081992114e-02,8.331621220403871708e-02,0.000000000000000000e+00
6.906900000000000261e+00,3.838554995759629190e-02,8.320068512787628934e-02,0.000000000000000000e+00
6.923583333333333201e+00,3.855027205797503104e-02,8.336801408645840017e-02,0.000000000000000000e+00
6.940266666666667028e+00,3.286354736684814898e-02,7.918322588363468917e-02,0.000000000000000000e+00
6.956949999999999967e+00,3.829409623767376231e-02,8.311446917528662881e-02,0.000000000000000000e+00
6.973633333333333795e+00,3.819982651871984408e-02,8.301167375308583785e-02,0.000000000000000000e+00
6.990316666666666734e+00,3.825046339731711514e-02,8.306906770479011159e-02,0.000000000000000000e+00
7.007000000000000561e+00,3.836855471054543415e-02,8.317926433666310293e-02,0.000000000000000000e+00
7.023683333333333501e+00,3.856053802580317741e-02,8.337577675616543449e-02,0.000000000000000000e+00
7.040366666666666440e+00,3.863811443161777742e-02,8.345704577486787179e-02,0.000000000000000000e+00
7.057050000000000267e+00,3.822840431177817327e-02,8.305502879991627507e-02,0.000000000000000000e+00
7.073733333333333206e+00,3.843294629259438183e-02,8.326026899202412790e-02,0.000000000000000000e+00
7.090416666666667034e+00,3.842841408699666089e-02,8.325461050056662260e-02,0.000000000000000000e+00
7.107099999999999973e+00,3.859923593356252153e-02,8.343309006563111307e-02,0.000000000000000000e+00
7.123783333333333800e+00,3.826973616383450710e-02,8.309746044737049975e-02,0.000000000000000000e+00
7.140466666666666740e+00,3.864353604435811357e-02,8.345023035808284140e-02,0.000000000000000000e+00
7.157150000000000567e+00,3.803683477546602326e-02,8.285482545089292716e-02,0.000000000000000000e+00
7.173833333333333506e+00,3.256777552986770546e-02,7.886884828980156303e-02,0.000000000000000000e+00
7.190516666666666445e+00,3.819667206680025379e-02,8.302290959362819411e-02,0.000000000000000000e+00
7.207200000000000273e+00,3.802144285598119816e-02,8.285881760899549420e-02,0.000000000000000000e+00
7.223883333333333212e+00,3.318270759612527293e-02,7.947070154173103973e-02,0.000000000000000000e+00
7.240566666666667039e+00,3.288112534094237566e-02,7.930953026493121893e-02,0.000000000000000000e+00
7.257249999999999979e+00,3.818306179083221646e-02,8.300699878565853673e-02,0.000000000000000000e+00
7.273933333333333806e+00,3.293780903302456070e-02,7.859493370620776465e-02,0.000000000000000000e+00
7.290616666666666745e+00,3.309658865059638549e-02,7.872214746512103123e-02,0.000000000000000000e+00
7.307300000000000573e+00,2.785684170859908243e-02,7.266935236613841775e-02,0.000000000000000000e+00
7.323983333333333512e+00,2.726902886335375725e-02,7.212050881491581522e-02,0.000000000000000000e+00
7.340666666666666451e+00,3.847974138083132961e-02,8.330273140471690374e-02,0.000000000000000000e+00
7.357350000000000279e+00,3.238832424120498960e-02,7.888336218808800204e-02,0.000000000000000000e+00
7.374033333333333218e+00,3.815597593165778040e-02,8.297605121819172369e-02,0.000000000000000000e+00
7.390716666666667045e+00,3.791783685963557443e-02,8.272953281311865026e-02,0.000000000000000000e+00
7.407399999999999984e+00,3.760326411860701740e-02,8.241861022553831351e-02,0.000000000000000000e+00
7.424083333333333812e+00,3.786838700214862491e-02,8.267671555149598561e-02,0.000000000000000000e+00
7.440766666666666751e+00,3.223044397043140635e-02,7.865163791238138913e-02,0.000000000000000000e+00
7.457449999999999690e+00,3.756649991977632080e-02,8.239724119499007571e-02,0.000000000000000000e+00
7.474133333333333518e+00,3.792632091206844108e-02,8.276238079872670628e-02,0.000000000000000000e+00
7.490816666666666457e+00,3.777868917974017832e-02,8.259610995611703366e-02,0.000000000000000000e+00
7.507500000000000284e+00,3.812502211387434198e-02,8.297271765099421825e-02,0.000000000000000000e+00
7.524183333333333223e+00,3.783581355725443990e-02,8.266069826627392425e-02,0.000000000000000000e+00
7.540866666666667051e+00,3.771904855235138493e-02,8.253419116303756242e-02,0.000000000000000000e+00
7.557549999999999990e+00,3.234621071965074895e-02,7.876761150144329093e-02,0.000000000000000000e+00
7.574233333333333817e+00,3.280567291737262331e-02,7.922078775664102845e-02,0.000000000000000000e+00
7.590916666666666757e+00,3.805347018544253529e-02,8.290406832005507709e-02,0.000000000000000000e+00
7.607599999999999696e+00,3.816502987830976829e-02,8.298167173990106393e-02,0.000000000000000000e+00
7.624283333333333523e+00,3.794830700333660239e-02,8.276489576648045354e-02,0.000000000000000000e+00
7.640966666666666463e+00,3.260274311541925402e-02,7.833179567156395295e-02,0.000000000000000000e+00
7.657650000000000290e+00,3.783181944087530418e-02,8.265466844552235570e-02,0.000000000000000000e+00
7.674333333333333229e+00,3.234580892723496609e-02,7.870506225034010206e-02,0.000000000000000000e+00
7.691016666666667057e+00,3.741978736116974985e-02,8.224239599492536024e-02,0.000000000000000000e+00
7.707699999999999996e+00,3.747221650724136960e-02,8.229452488039529223e-02,0.000000000000000000e+00
7.724383333333333823e+00,3.773383169493278039e-02,8.255901610114485534e-02,0.000000000000000000e+00
7.741066666666666762e+00,3.225767290979249940e-02,7.858451700310498111e-02,0.000000000000000000e+00
7.757749999999999702e+00,3.833700967410706012e-02,8.318056973658949360e-02,0.000000000000000000e+00
7.774433333333333529e+00,3.799095511375686490e-02,8.279781167080126070e-02,0.000000000000000000e+00
7.791116666666666468e+00,3.244201164491141570e-02,7.879096256652863561e-02,0.000000000000000000e+00
7.807800000000000296e+00,3.798091700879303173e-02,8.281962973720728705e-02,0.000000000000000000e+00
7.824483333333333235e+00,3.768780778644029855e-02,8.253310104619354659e-02,0.000000000000000000e+00
7.841166666666667062e+00,3.742860990497674095e-02,8.225723950528174289e-02,0.000000000000000000e+00
7.857850000000000001e+00,3.784980002788230352e-02,8.267429493288973308e-02,0.000000000000000000e+00
7.874533333333333829e+00,3.748182130014133390e-02,8.228893410505357109e-02,0.000000000000000000e+00
7.891216666666666768e+00,3.790471654409805630e-02,8.270525223517062596e-02,0.000000000000000000e+00
7.907899999999999707e+00,3.746250519641729920e-02,8.228317481451331850e-02,0.000000000000000000e+00
7.924583333333333535e+00,3.794609264925326991e-02,8.277647795478054737e-02,0.000000000000000000e+00
7.941266666666666474e+00,3.212663005126759758e-02,7.846272116315904099e-02,0.000000000000000000e+00
7.957950000000000301e+00,3.767309092814833532e-02,8.251096018987422176e-02,0.000000000000000000e+00
7.974633333333333240e+00,3.751393608582146572e-02,8.233224682302414665e-02,0.000000000000000000e+00
7.991316666666667068e+00,3.746799009475853398e-02,8.227428811875860115e-02,0.000000000000000000e+00
8.008000000000000895e+00,3.752014237017526482e-02,8.232522336719046152e-02,0.000000000000000000e+00
8.024683333333333835e+00,3.209947508616279449e-02,7.831751430623461185e-02,0.000000000000000000e+00
8.041366666666666774e+00,3.743325387466673454e-02,8.223393587359084655e-02,0.000000000000000000e+00
8.058049999999999713e+00,3.728606237190449507e-02,8.210985162253919833e-02,0.000000000000000000e+00
8.074733333333332652e+00,3.752474473830586660e-02,8.236931630958463368e-02,0.000000000000000000e+00
8.091416666666667368e+00,3.227339276874217205e-02,7.807015824662735803e-02,0.000000000000000000e+00
8.108100000000000307e+00,3.762409099294921483e-02,8.245708163056633677e-02,0.000000000000000000e+00
8.124783333333333246e+00,3.762303895585408092e-02,8.245462505063586023e-02,0.000000000000000000e+00
8.141466666666666185e+00,3.759485223631731793e-02,8.243136904056620751e-02,0.000000000000000000e+00
8.158150000000000901e+00,3.762973235184536441e-02,8.247301034496913597e-02,0.000000000000000000e+00
8.174833333333333840e+00,3.213333325109433286e-02,7.855231633035907046e-02,0.000000000000000000e+00
8.191516666666666779e+00,3.253390085005251203e-02,7.817552667149330059e-02,0.000000000000000000e+00
8.208199999999999719e+00,3.779355768618818806e-02,8.259591626359621963e-02,0.000000000000000000e+00
8.224883333333332658e+00,3.730923948189168032e-02,8.213369101730842725e-02,0.000000000000000000e+00
8.241566666666667373e+00,3.219510495838012049e-02,7.843652592799904566e-02,0.000000000000000000e+00
8.258250000000000313e+00,3.224281951200839297e-02,7.823361486675070586e-02,0.000000000000000000e+00
8.274933333333333252e+00,3.699547593695195341e-02,8.181473059501881417e-02,0.000000000000000000e+00
8.291616666666666191e+00,3.176040753988120663e-02,7.790437317079539070e-02,0.000000000000000000e+00
8.308300000000000907e+00,2.737583778387728956e-02,7.218122897666107152e-02,0.000000000000000000e+00
8.324983333333333846e+00,3.172096425003052139e-02,7.804080530734998356e-02,0.000000000000000000e+00
8.341666666666666785e+00,3.727196429861680954e-02,8.208166103106621925e-02,0.000000000000000000e+00
8.358349999999999724e+00,3.186955955433349447e-02,7.810547940719633764e-02,0.000000000000000000e+00
8.375033333333332664e+00,3.729973931605976706e-02,8.211337799753112843e-02,0.000000000000000000e+00
8.391716666666667379e+00,3.722319445544960276e-02,8.204671128195842322e-02,0.000000000000000000e+00
8.408400000000000318e+00,3.700680421868574738e-02,8.181610683488277358e-02,0.000000000000000000e+00
8.425083333333333258e+00,3.746211764693104657e-02,8.227522168223309895e-02,0.000000000000000000e+00
8.441766666666666197e+00,2.704731734686948580e-02,7.185866956628786384e-02,0.000000000000000000e+00
8.458450000000000912e+00,3.711730901464768001e-02,8.192369527617994474e-02,0.000000000000000000e+00
8.475133333333333852e+00,3.219915470861978851e-02,7.793229479012868388e-02,0.000000000000000000e+00
8.491816666666666791e+00,3.180988135510252196e-02,7.806326571909945333e-02,0.000000000000000000e+00
8.508499999999999730e+00,3.740462815819143444e-02,8.220785120665644041e-02,0.000000000000000000e+00
8.525183333333332669e+00,3.724823318911648501e-02,8.207207581021366827e-02,0.000000000000000000e+00
8.541866666666667385e+00,3.700233681643188416e-02,8.182209895114840592e-02,0.000000000000000000e+00
8.558550000000000324e+00,3.249347288860880006e-02,7.798537757180211416e-02,0.000000000000000000e+00
8.575233333333333263e+00,3.701606228403125226e-02,8.183858593884515975e-02,0.000000000000000000e+00
8.591916666666666202e+00,3.719561937649024791e-02,8.201741976137029433e-02,0.000000000000000000e+00
8.608600000000000918e+00,3.734060875246273531e-02,8.215886675340139389e-02,0.000000000000000000e+00
8.625283333333333857e+00,3.741437843995979590e-02,8.222426249552355904e-02,0.000000000000000000e+00
8.641966666666666796e+00,3.702268917446611268e-02,8.184657853251289805e-02,0.000000000000000000e+00
8.658649999999999736e+00,3.724778011799712713e-02,8.207680477446284428e-02,0.000000000000000000e+00
8.675333333333332675e+00,3.750705034558540069e-02,8.232361659976691892e-02,0.000000000000000000e+00
8.692016666666667390e+00,3.726713482655780868e-02,8.207617388786263291e-02,0.000000000000000000e+00
8.708700000000000330e+00,3.749549935096482128e-02,8.232734210572854872e-02,0.000000000000000000e+00
8.725383333333333269e+00,3.766358609105056182e-02,8.249073127126438365e-02,0.000000000000000000e+00
8.742066666666666208e+00,3.760530837368234597e-02,8.244250132220685978e-02,0.000000000000000000e+00
8.758750000000000924e+00,3.732508126999223991e-02,8.215071154094460981e-02,0.000000000000000000e+00
8.775433333333333863e+00,3.721124513614740975e-02,8.203242695662575634e-02,0.000000000000000000e+00
8.792116666666666802e+00,3.735162103261916583e-02,8.218760925356181912e-02,0.000000000000000000e+00
8.808799999999999741e+00,3.789973302909258740e-02,8.270469547095081475e-02,0.000000000000000000e+00
8.825483333333332681e+00,3.199871744984179173e-02,7.819062657367607805e-02,0.000000000000000000e+00
8.842166666666667396e+00,3.732991944828693148e-02,8.214577744738219001e-02,0.000000000000000000e+00
8.858850000000000335e+00,3.205792801458477032e-02,7.826698616361027483e-02,0.000000000000000000e+00
8.875533333333333275e+00,3.341754836953670510e-02,7.944073687306731080e-02,0.000000000000000000e+00
8.892216666666666214e+00,3.846923772209943221e-02,8.327686048636002980e-02,0.000000000000000000e+00
8.908900000000000929e+00,4.009628918415649584e-02,8.490517484623627542e-02,0.000000000000000000e+00
8.925583333333333869e+00,4.042715560656571366e-02,8.523902744497845185e-02,0.000000000000000000e+00
8.942266666666666808e+00,4.005814579503994693e-02,8.486802110315283532e-02,0.000000000000000000e+00
8.958949999999999747e+00,4.142859644269054203e-02,8.624540238009421877e-02,0.000000000000000000e+00
8.975633333333332686e+00,4.127345760413101555e-02,8.608137333538112834e-02,0.000000000000000000e+00
8.992316666666667402e+00,3.661989043320291320e-02,8.277658637558499288e-02,0.000000000000000000e+00
9.009000000000000341e+00,4.325606773892883700e-02,8.810425272416394504e-02,0.000000000000000000e+00
9.025683333333333280e+00,4.394408666409472392e-02,8.877178408221000905e-02,0.000000000000000000e+00
9.042366666666666219e+00,4.451431611128976035e-02,8.933561766731142051e-02,0.000000000000000000e+00
9.059050000000000935e+00,4.502108229185428773e-02,8.982535434522717632e-02,0.000000000000000000e+00
9.075733333333333874e+00,4.555965570713144813e-02,9.037284645152210416e-02,0.000000000000000000e+00
9.092416666666666814e+00,4.648098792794381345e-02,9.128759722497353790e-02,0.000000000000000000e+00
9.109099999999999753e+00,4.750598586082663971e-02,9.231068541715171938e-02,0.000000000000000000e+00
9.125783333333332692e+00,4.784640012091891798e-02,9.265748872631197897e-02,0.000000000000000000e+00
9.142466666666667408e+00,4.902032191142958323e-02,9.383922449276259348e-02,9.955363002786207088e-03
9.159150000000000347e+00,4.947159618121365482e-02,9.430017403538078213e-02,1.543199249045697913e-02
9.175833333333333286e+00,5.046442656311254243e-02,9.527866586255222259e-02,2.748090489214250615e-02
9.192516666666666225e+00,5.073800761845426860e-02,9.555867994027990309e-02,3.080106333075569025e-02
9.209200000000000941e+00,5.124436371054379852e-02,9.605782744746027557e-02,3.694616153572571199e-02
9.225883333333333880e+00,5.313745737823308973e-02,9.795067729883016883e-02,5.992059925040157942e-02
9.242566666666666819e+00,4.806075373222907371e-02,9.412192095033188044e-02,0.000000000000000000e+00
9.259249999999999758e+00,5.171589393456308553e-02,9.767922800622061419e-02,4.266861571071706161e-02
9.275933333333332698e+00,5.460898538491346793e-02,1.005237232255701135e-01,7.777894884603722692e-02
9.292616666666667413e+00,6.528107401530491849e-02,1.101058081350958229e-01,2.072945875643800728e-01
9.309300000000000352e+00,6.796069704647958454e-02,1.127801726610553334e-01,2.398142845446551430e-01
9.325983333333333292e+00,7.007187031727765691e-02,1.149200356870202500e-01,2.654353193844375958e-01
9.342666666666666231e+00,7.085946264791284643e-02,1.156832075437609075e-01,2.749934787368064071e-01
9.359350000000000946e+00,7.122480123799027063e-02,1.160303433362889214e-01,2.794271994901731948e-01
9.376033333333333886e+00,7.264289002169535547e-02,1.174720565821020385e-01,2.966370148263999251e-01
9.392716666666666825e+00,7.518538908001212717e-02,1.199932275820832506e-01,3.274925859224772640e-01
9.409399999999999764e+00,7.672752527599391303e-02,1.215393740457215155e-01,3.462078310193436037e-01
9.426083333333332703e+00,7.785074184311877032e-02,1.226655394033417251e-01,3.598391000378491356e-01
9.442766666666667419e+00,7.887735631237521861e-02,1.237029500486735156e-01,3.722980134996992652e-01
9.459450000000000358e+00,7.861905128203186544e-02,1.234224659344298064e-01,3.691632437139789613e-01
9.476133333333333297e+00,7.870023577327694975e-02,1.235033622486281790e-01,3.701484923941377181e-01
9.492816666666666237e+00,7.828694830873764166e-02,1.231050370923189863e-01,3.651328678244859516e-01
9.509500000000000952e+00,7.913875039282255996e-02,1.239602805934316432e-01,3.754702717575553184e-01
9.526183333333333891e+00,7.905968700545054628e-02,1.238746353479138890e-01,3.745107646292542003e-01
9.542866666666666831e+00,7.920320808413111591e-02,1.240316148867255941e-01,3.762525252928533570e-01
9.559549999999999770e+00,8.026537761496083112e-02,1.251092264019271205e-01,3.891429322203984187e-01
9.576233333333332709e+00,8.088175380293172179e-02,1.256924211446124318e-01,3.966232257637344882e-01
9.592916666666667425e+00,8.006217636323983977e-02,1.248911030920636378e-01,3.866768976121339740e-01
9.609600000000000364e+00,8.032224333929105509e-02,1.251503063454706688e-01,3.898330502341147419e-01
9.626283333333333303e+00,8.026227159285986845e-02,1.250901808558156636e-01,3.891052377774255611e-01
9.642966666666666242e+00,8.019981090886957320e-02,1.250329378140704883e-01,3.883472197678346505e-01
9.659650000000000958e+00,8.031675793629722282e-02,1.251333705353163683e-01,3.897664798094322980e-01
9.676333333333333897e+00,7.993625576591059656e-02,1.247562827955884107e-01,3.851487350231868612e-01
