t_s,width_x_m,width_3d_m,width_norm
4.838166666666666949e+00,5.283736116599612592e-02,9.767523648242454337e-02,5.627865492713745449e-02
4.854849999999999888e+00,5.241354595918857467e-02,9.723447982216298913e-02,5.113526649500697852e-02
4.871533333333333715e+00,5.121648875524462824e-02,9.602461651257147845e-02,3.660787324326005010e-02
4.888216666666666654e+00,5.102919351590345237e-02,9.587990576044577717e-02,3.433487276581859843e-02
4.904900000000000482e+00,4.964128539628354791e-02,9.444758207552439444e-02,1.749132762480034090e-02
4.921583333333333421e+00,4.933986471917820721e-02,9.414485594791076328e-02,1.383330969876465227e-02
4.938266666666666360e+00,4.773708849819843086e-02,9.256263703061912151e-02,0.000000000000000000e+00
4.954950000000000188e+00,4.750415132593869411e-02,9.231420368719192582e-02,0.000000000000000000e+00
4.971633333333333127e+00,4.554812940613974653e-02,9.037487521587918293e-02,0.000000000000000000e+00
4.988316666666666954e+00,4.525529639986080460e-02,9.009794255344559522e-02,0.000000000000000000e+00
5.004999999999999893e+00,4.395197898068122638e-02,8.875291441245820867e-02,0.000000000000000000e+00
5.021683333333333721e+00,4.225022480010921094e-02,8.706343775356818748e-02,0.000000000000000000e+00
5.038366666666666660e+00,4.123179473969839498e-02,8.604454085159975174e-02,0.000000000000000000e+00
5.055050000000000487e+00,4.086326117792767748e-02,8.567484377535072859e-02,0.000000000000000000e+00
5.071733333333333427e+00,3.884976038231569700e-02,8.367483167438020952e-02,0.000000000000000000e+00
5.088416666666666366e+00,3.738834229567907647e-02,8.220462843681315690e-02,0.000000000000000000e+00
5.105100000000000193e+00,3.705327113766646724e-02,8.188156654634820564e-02,0.000000000000000000e+00
5.121783333333333132e+00,3.696936671586126960e-02,8.180369862570556483e-02,0.000000000000000000e+00
5.138466666666666960e+00,3.463596157231427913e-02,7.943969157353633626e-02,0.000000000000000000e+00
5.155149999999999899e+00,3.416509881432549384e-02,7.898744083803145577e-02,0.000000000000000000e+00
5.171833333333333727e+00,3.319765973173865320e-02,7.801371405321633201e-02,0.000000000000000000e+00
5.188516666666666666e+00,3.308857889921088674e-02,7.791252985449058366e-02,0.000000000000000000e+00
5.205200000000000493e+00,3.318325322399511695e-02,7.800352391423080733e-02,0.000000000000000000e+00
5.221883333333333432e+00,3.326293634063003796e-02,7.809074993574489920e-02,0.000000000000000000e+00
5.238566666666666372e+00,3.321168301772605552e-02,7.803375035687658279e-02,0.000000000000000000e+00
5.255250000000000199e+00,3.323740304553591401e-02,7.805913057354764428e-02,0.000000000000000000e+00
5.271933333333333138e+00,3.318328968023557396e-02,7.800188139915456564e-02,0.000000000000000000e+00
5.288616666666666966e+00,3.292090642875545453e-02,7.774260508500577260e-02,0.000000000000000000e+00
5.305299999999999905e+00,3.310047698770558072e-02,7.791600135933483828e-02,0.000000000000000000e+00
5.321983333333333732e+00,3.318164639906178576e-02,7.799262449556274013e-02,0.000000000000000000e+00
5.338666666666666671e+00,3.310321513592043990e-02,7.792203444098345921e-02,0.000000000000000000e+00
5.355350000000000499e+00,3.301610018591642076e-02,7.783558959226628826e-02,0.000000000000000000e+00
5.372033333333333438e+00,3.294373847343268907e-02,7.777387032560813263e-02,0.000000000000000000e+00
5.388716666666666377e+00,3.272557212127148035e-02,7.755615279252331407e-02,0.000000000000000000e+00
5.405400000000000205e+00,3.288078356187724288e-02,7.770196767762355128e-02,0.000000000000000000e+00
5.422083333333333144e+00,3.308575560128409337e-02,7.789791124409141398e-02,0.000000000000000000e+00
5.438766666666666971e+00,3.286441805170931679e-02,7.768789955605909237e-02,0.000000000000000000e+00
5.455449999999999910e+00,3.293888962588211594e-02,7.775883565716854018e-02,0.000000000000000000e+00
5.472133333333333738e+00,3.297378498423981369e-02,7.778723850940576223e-02,0.000000000000000000e+00
5.488816666666666677e+00,3.294102109280270391e-02,7.776446298844318095e-02,0.000000000000000000e+00
5.505500000000000504e+00,2.790130869834344524e-02,7.417458886503666693e-02,0.000000000000000000e+00
5.522183333333333444e+00,3.322553683330477931e-02,7.804655100255510070e-02,0.000000000000000000e+00
5.538866666666666383e+00,3.328087279021014339e-02,7.810414202122437088e-02,0.000000000000000000e+00
5.555550000000000210e+00,3.329199733080329821e-02,7.812535632928760410e-02,0.000000000000000000e+00
5.572233333333333150e+00,2.814076595558088340e-02,7.454068011054763854e-02,0.000000000000000000e+00
5.588916666666666977e+00,2.828835626100232453e-02,7.403734885260185306e-02,0.000000000000000000e+00
5.605599999999999916e+00,2.794063998675314769e-02,7.448857242331202722e-02,0.000000000000000000e+00
5.622283333333333744e+00,3.330746253948110164e-02,7.813448844114023739e-02,0.000000000000000000e+00
5.638966666666666683e+00,2.831597357706320400e-02,7.458261661046264313e-02,0.000000000000000000e+00
5.655650000000000510e+00,3.338678980903665022e-02,7.819838592661550181e-02,0.000000000000000000e+00
5.672333333333333449e+00,3.302524156815107165e-02,7.784952184456556123e-02,0.000000000000000000e+00
5.689016666666666389e+00,2.879780281346534104e-02,7.432451650175390945e-02,0.000000000000000000e+00
5.705700000000000216e+00,3.348706893769224507e-02,7.831990309229588942e-02,0.000000000000000000e+00
5.722383333333333155e+00,3.381242210030421108e-02,7.864673280064390926e-02,0.000000000000000000e+00
5.739066666666666983e+00,3.368149257443659589e-02,7.850593171774403189e-02,0.000000000000000000e+00
5.755749999999999922e+00,2.838085260167667184e-02,7.486857649532570325e-02,0.000000000000000000e+00
5.772433333333333749e+00,3.369332252543143918e-02,7.850687536924333410e-02,0.000000000000000000e+00
5.789116666666666688e+00,3.342669953177841019e-02,7.824753300043189863e-02,0.000000000000000000e+00
5.805800000000000516e+00,3.333340242291186334e-02,7.815754664892926584e-02,0.000000000000000000e+00
5.822483333333333455e+00,3.360765449883443973e-02,7.844723970485822928e-02,0.000000000000000000e+00
5.839166666666666394e+00,3.362017939016608697e-02,7.844635227256378796e-02,0.000000000000000000e+00
5.855850000000000222e+00,3.369267951326113814e-02,7.853693906636119437e-02,0.000000000000000000e+00
5.872533333333333161e+00,3.340359070898694244e-02,7.822526970439669380e-02,0.000000000000000000e+00
5.889216666666666988e+00,3.360258673616698527e-02,7.842118685741042428e-02,0.000000000000000000e+00
5.905899999999999928e+00,3.369172880948700238e-02,7.849705771394441256e-02,0.000000000000000000e+00
5.922583333333333755e+00,3.332183428141475418e-02,7.814341458572077181e-02,0.000000000000000000e+00
5.939266666666666694e+00,3.349397215667036104e-02,7.830570271153654283e-02,0.000000000000000000e+00
5.955950000000000522e+00,2.791800449964922798e-02,7.432486553199205148e-02,0.000000000000000000e+00
5.972633333333333461e+00,3.359797388168488802e-02,7.842010122230269609e-02,0.000000000000000000e+00
5.989316666666666400e+00,3.346653577964695675e-02,7.828279252988870618e-02,0.000000000000000000e+00
6.006000000000000227e+00,3.363578680321836073e-02,7.847608347265797035e-02,0.000000000000000000e+00
6.022683333333333167e+00,3.380381580345027254e-02,7.863431121072764207e-02,0.000000000000000000e+00
6.039366666666666994e+00,2.838267908684938973e-02,7.493923220114830086e-02,0.000000000000000000e+00
6.056049999999999933e+00,3.390694941303901838e-02,7.872023175084318092e-02,0.000000000000000000e+00
6.072733333333333761e+00,3.383684808735393929e-02,7.865898608936856828e-02,0.000000000000000000e+00
6.089416666666666700e+00,3.389050937808370939e-02,7.870387654227160856e-02,0.000000000000000000e+00
6.106100000000000527e+00,3.388079599482080734e-02,7.869867667137689371e-02,0.000000000000000000e+00
6.122783333333333466e+00,3.373800188859209931e-02,7.856212190411454577e-02,0.000000000000000000e+00
6.139466666666666406e+00,3.381913902672831901e-02,7.864859471549393022e-02,0.000000000000000000e+00
6.156150000000000233e+00,2.850671919026786377e-02,7.493597663361280248e-02,0.000000000000000000e+00
6.172833333333333172e+00,3.370076382460427539e-02,7.852072022317031774e-02,0.000000000000000000e+00
6.189516666666667000e+00,3.361511365959850978e-02,7.843448856850100681e-02,0.000000000000000000e+00
6.206199999999999939e+00,3.391329463076262624e-02,7.873275092059914271e-02,0.000000000000000000e+00
6.222883333333333766e+00,3.393961171739266064e-02,7.875950305158616049e-02,0.000000000000000000e+00
6.239566666666666706e+00,3.365688120743511730e-02,7.846970085988595744e-02,0.000000000000000000e+00
6.256250000000000533e+00,3.370689717444915606e-02,7.852132172802325782e-02,0.000000000000000000e+00
6.272933333333333472e+00,3.345695124891490818e-02,7.827720901598489434e-02,0.000000000000000000e+00
6.289616666666666411e+00,3.348523212298498003e-02,7.830386368961987642e-02,0.000000000000000000e+00
6.306300000000000239e+00,3.388537236495648558e-02,7.871460580763380011e-02,0.000000000000000000e+00
6.322983333333333178e+00,3.406324786824403011e-02,7.887913384443602516e-02,0.000000000000000000e+00
6.339666666666667005e+00,3.410174900543245374e-02,7.891532726013872345e-02,0.000000000000000000e+00
6.356349999999999945e+00,3.381818324291086669e-02,7.862155410393270594e-02,0.000000000000000000e+00
6.373033333333333772e+00,3.407870450445247418e-02,7.889381171904498447e-02,0.000000000000000000e+00
6.389716666666666711e+00,3.380189392524508146e-02,7.861592919455688555e-02,0.000000000000000000e+00
6.406400000000000539e+00,3.403640071764522240e-02,7.885692012229014725e-02,0.000000000000000000e+00
6.423083333333333478e+00,3.409089995044992799e-02,7.891084799237751968e-02,0.000000000000000000e+00
6.439766666666666417e+00,3.421287584450192348e-02,7.902683689134357148e-02,0.000000000000000000e+00
6.456450000000000244e+00,3.426140018949989235e-02,7.907267849599503018e-02,0.000000000000000000e+00
6.473133333333333184e+00,3.430945639142771869e-02,7.911843979469086741e-02,0.000000000000000000e+00
6.489816666666667011e+00,3.412221538208446564e-02,7.894240521966082447e-02,0.000000000000000000e+00
6.506499999999999950e+00,3.404171016952604184e-02,7.884977531397131811e-02,0.000000000000000000e+00
6.523183333333333778e+00,3.414515881563790628e-02,7.895793905155884529e-02,0.000000000000000000e+00
6.539866666666666717e+00,3.413166700116105484e-02,7.894272328435060493e-02,0.000000000000000000e+00
6.556550000000000544e+00,3.431264523037396569e-02,7.912144669442472411e-02,0.000000000000000000e+00
6.573233333333333483e+00,3.439887281255544355e-02,7.920610619348637804e-02,0.000000000000000000e+00
6.589916666666666423e+00,3.444981085880679389e-02,7.925804664835046920e-02,0.000000000000000000e+00
6.606600000000000250e+00,3.452070040285937919e-02,7.933355734877059473e-02,0.000000000000000000e+00
6.623283333333333189e+00,3.454414122093666523e-02,7.936036516432064258e-02,0.000000000000000000e+00
6.639966666666667017e+00,3.451573010706949357e-02,7.932808339980058909e-02,0.000000000000000000e+00
6.656649999999999956e+00,3.457770948236257164e-02,7.938939925061883063e-02,0.000000000000000000e+00
6.673333333333333783e+00,3.446169946527605915e-02,7.928583683352621869e-02,0.000000000000000000e+00
6.690016666666666723e+00,3.448715998464221139e-02,7.931628664489150105e-02,0.000000000000000000e+00
6.706700000000000550e+00,3.445897425449043899e-02,7.928457325231913488e-02,0.000000000000000000e+00
6.723383333333333489e+00,3.439758857316688873e-02,7.922057740462964959e-02,0.000000000000000000e+00
6.740066666666666428e+00,3.439611224197722944e-02,7.920911612634515264e-02,0.000000000000000000e+00
6.756750000000000256e+00,3.454096265317422448e-02,7.935597473244619671e-02,0.000000000000000000e+00
6.773433333333333195e+00,3.424760401720992192e-02,7.908172692837471540e-02,0.000000000000000000e+00
6.790116666666667022e+00,3.421343206101460505e-02,7.904614353219729939e-02,0.000000000000000000e+00
6.806799999999999962e+00,3.423947031003101577e-02,7.908024345895806051e-02,0.000000000000000000e+00
6.823483333333333789e+00,3.443687874708798585e-02,7.925421444119394587e-02,0.000000000000000000e+00
6.840166666666666728e+00,3.456984166818333898e-02,7.938747575991567107e-02,0.000000000000000000e+00
6.856850000000000556e+00,3.442111515439522790e-02,7.923080415399394449e-02,0.000000000000000000e+00
6.873533333333333495e+00,2.925464938846609325e-02,7.554683036426738940e-02,0.000000000000000000e+00
6.890216666666666434e+00,3.458519312081210356e-02,7.942149079188817740e-02,0.000000000000000000e+00
6.906900000000000261e+00,3.454663257120974690e-02,7.938116414596615988e-02,0.000000000000000000e+00
6.923583333333333201e+00,3.442074937074977165e-02,7.927513497614525895e-02,0.000000000000000000e+00
6.940266666666667028e+00,3.427357919094371069e-02,7.911132241886743854e-02,0.000000000000000000e+00
6.956949999999999967e+00,3.431183372800964554e-02,7.915539011479948150e-02,0.000000000000000000e+00
6.973633333333333795e+00,3.440016503493032590e-02,7.922930204771354290e-02,0.000000000000000000e+00
6.990316666666666734e+00,3.417359062330654201e-02,7.901713471790983156e-02,0.000000000000000000e+00
7.007000000000000561e+00,3.438154952737517561e-02,7.920835760418069860e-02,0.000000000000000000e+00
7.023683333333333501e+00,3.443889611784357180e-02,7.926524207885406181e-02,0.000000000000000000e+00
7.040366666666666440e+00,3.429000900972638960e-02,7.910788472890906142e-02,0.000000000000000000e+00
7.057050000000000267e+00,3.428513325356653124e-02,7.910673184239262745e-02,0.000000000000000000e+00
7.073733333333333206e+00,2.868664530459578282e-02,7.528977733239455850e-02,0.000000000000000000e+00
7.090416666666667034e+00,3.429510782240544758e-02,7.911554313835245100e-02,0.000000000000000000e+00
7.107099999999999973e+00,3.429028068866189077e-02,7.911888214530728158e-02,0.000000000000000000e+00
7.123783333333333800e+00,3.425108898835261401e-02,7.906806490241999330e-02,0.000000000000000000e+00
7.140466666666666740e+00,2.884239550303594607e-02,7.531814849500985398e-02,0.000000000000000000e+00
7.157150000000000567e+00,3.434663612618827494e-02,7.915748915934812946e-02,0.000000000000000000e+00
7.173833333333333506e+00,3.421600140706799326e-02,7.902126109244496377e-02,0.000000000000000000e+00
7.190516666666666445e+00,3.421040228146089018e-02,7.901321595613161608e-02,0.000000000000000000e+00
7.207200000000000273e+00,3.441587305998695251e-02,7.925996708337815222e-02,0.000000000000000000e+00
7.223883333333333212e+00,3.450879858562631158e-02,7.934373634782823648e-02,0.000000000000000000e+00
7.240566666666667039e+00,3.458322775750814065e-02,7.941414599802008867e-02,0.000000000000000000e+00
7.257249999999999979e+00,3.440595009297154477e-02,7.922923807266542273e-02,0.000000000000000000e+00
7.273933333333333806e+00,3.434227960647675409e-02,7.916873460034058729e-02,0.000000000000000000e+00
7.290616666666666745e+00,3.419916369854390098e-02,7.902269671242906357e-02,0.000000000000000000e+00
7.307300000000000573e+00,3.440731456289420481e-02,7.921130812925740450e-02,0.000000000000000000e+00
7.323983333333333512e+00,3.434828411909946616e-02,7.914946804158082272e-02,0.000000000000000000e+00
7.340666666666666451e+00,3.445361751804518896e-02,7.926517011307239458e-02,0.000000000000000000e+00
7.357350000000000279e+00,3.438936116524141801e-02,7.920161391555112507e-02,0.000000000000000000e+00
7.374033333333333218e+00,3.433873825819370312e-02,7.916183761523226670e-02,0.000000000000000000e+00
7.390716666666667045e+00,3.438533877709671477e-02,7.920360935252057644e-02,0.000000000000000000e+00
7.407399999999999984e+00,3.445744893482411558e-02,7.928363158635211294e-02,0.000000000000000000e+00
7.424083333333333812e+00,3.447798886103909527e-02,7.929543307731179436e-02,0.000000000000000000e+00
7.440766666666666751e+00,3.440105815701941655e-02,7.922665388135190223e-02,0.000000000000000000e+00
7.457449999999999690e+00,3.432520133870991391e-02,7.914154646970798790e-02,0.000000000000000000e+00
7.474133333333333518e+00,3.440303706847806092e-02,7.921924969879945433e-02,0.000000000000000000e+00
7.490816666666666457e+00,3.425470591200806963e-02,7.908739617858277782e-02,0.000000000000000000e+00
7.507500000000000284e+00,3.419032832778431258e-02,7.900935363178489268e-02,0.000000000000000000e+00
7.524183333333333223e+00,3.425495081237896894e-02,7.906803208492049762e-02,0.000000000000000000e+00
7.540866666666667051e+00,3.422183086847447459e-02,7.907158047329639061e-02,0.000000000000000000e+00
7.557549999999999990e+00,2.883038987817895110e-02,7.537354194553924636e-02,0.000000000000000000e+00
7.574233333333333817e+00,3.429360418826809392e-02,7.911789706578123416e-02,0.000000000000000000e+00
7.590916666666666757e+00,3.401670915542968215e-02,7.885624658627768402e-02,0.000000000000000000e+00
7.607599999999999696e+00,3.429073027811880420e-02,7.912048075430286320e-02,0.000000000000000000e+00
7.624283333333333523e+00,2.883569989460852551e-02,7.532697653279150918e-02,0.000000000000000000e+00
7.640966666666666463e+00,3.407849007277619774e-02,7.891518475937951693e-02,0.000000000000000000e+00
7.657650000000000290e+00,3.409880277810722199e-02,7.892985529263477074e-02,0.000000000000000000e+00
7.674333333333333229e+00,2.890780953274547233e-02,7.540223474616310206e-02,0.000000000000000000e+00
7.691016666666667057e+00,3.397447734411491310e-02,7.879980191319622962e-02,0.000000000000000000e+00
7.707699999999999996e+00,2.844096887121653344e-02,7.506219212438673682e-02,0.000000000000000000e+00
7.724383333333333823e+00,3.397499666404934365e-02,7.879734585887429588e-02,0.000000000000000000e+00
7.741066666666666762e+00,2.872586494394829132e-02,7.509249744189253062e-02,0.000000000000000000e+00
7.757749999999999702e+00,3.417425055818040097e-02,7.899682525741984207e-02,0.000000000000000000e+00
7.774433333333333529e+00,3.429418349772673374e-02,7.912035301569912693e-02,0.000000000000000000e+00
7.791116666666666468e+00,3.423080165835790806e-02,7.905758002361848447e-02,0.000000000000000000e+00
7.807800000000000296e+00,3.393668220626403637e-02,7.875795340236979580e-02,0.000000000000000000e+00
7.824483333333333235e+00,3.424211806414218656e-02,7.906860685411751244e-02,0.000000000000000000e+00
7.841166666666667062e+00,2.872306558846732943e-02,7.536759578367435708e-02,0.000000000000000000e+00
7.857850000000000001e+00,3.410336057705579821e-02,7.892838822738365567e-02,0.000000000000000000e+00
7.874533333333333829e+00,3.390524362118394613e-02,7.872329783991079133e-02,0.000000000000000000e+00
7.891216666666666768e+00,3.400421081893247738e-02,7.882995233795322965e-02,0.000000000000000000e+00
7.907899999999999707e+00,2.829823650493491077e-02,7.479962526219334495e-02,0.000000000000000000e+00
7.924583333333333535e+00,3.403852299957874777e-02,7.886353702265749832e-02,0.000000000000000000e+00
7.941266666666666474e+00,3.441973851407038182e-02,7.924533886536157257e-02,0.000000000000000000e+00
7.957950000000000301e+00,3.386937983130319102e-02,7.869329616528232541e-02,0.000000000000000000e+00
7.974633333333333240e+00,3.410033262694171091e-02,7.891494904411801292e-02,0.000000000000000000e+00
7.991316666666667068e+00,3.424148698794136220e-02,7.907051445470049400e-02,0.000000000000000000e+00
8.008000000000000895e+00,3.383157176931404081e-02,7.865064473189534167e-02,0.000000000000000000e+00
8.024683333333333835e+00,3.421921825222171837e-02,7.903115852891458293e-02,0.000000000000000000e+00
8.041366666666666774e+00,3.418470786627445662e-02,7.899831456603088886e-02,0.000000000000000000e+00
8.058049999999999713e+00,3.408440630889370687e-02,7.889855703668097187e-02,0.000000000000000000e+00
8.074733333333332652e+00,3.389221358760669683e-02,7.871391220738979677e-02,0.000000000000000000e+00
8.091416666666667368e+00,3.384260839224318557e-02,7.866102042328286525e-02,0.000000000000000000e+00
8.108100000000000307e+00,3.394557334975185220e-02,7.876242100601749119e-02,0.000000000000000000e+00
8.124783333333333246e+00,3.437835076635952641e-02,7.924508284406125980e-02,0.000000000000000000e+00
8.141466666666666185e+00,3.388706509762171720e-02,7.871081623522691029e-02,0.000000000000000000e+00
8.158150000000000901e+00,3.417257725214433578e-02,7.900899850808795755e-02,0.000000000000000000e+00
8.174833333333333840e+00,3.416795005565021609e-02,7.898897873800045377e-02,0.000000000000000000e+00
8.191516666666666779e+00,2.853694186789438453e-02,7.519363357528884018e-02,0.000000000000000000e+00
8.208199999999999719e+00,3.437244176518657740e-02,7.920419913013025670e-02,0.000000000000000000e+00
8.224883333333332658e+00,3.427728920293796749e-02,7.909798343793954245e-02,0.000000000000000000e+00
8.241566666666667373e+00,3.397862392010427696e-02,7.881267550322491877e-02,0.000000000000000000e+00
8.258250000000000313e+00,2.842216334302830744e-02,7.518089858126397740e-02,0.000000000000000000e+00
8.274933333333333252e+00,2.859121460919820251e-02,7.525499291237315591e-02,0.000000000000000000e+00
8.291616666666666191e+00,2.865874094031264224e-02,7.527528055997965983e-02,0.000000000000000000e+00
8.308300000000000907e+00,3.418979702044722818e-02,7.903128242120176228e-02,0.000000000000000000e+00
8.324983333333333846e+00,3.383878989416658906e-02,7.868491241094471844e-02,0.000000000000000000e+00
8.341666666666666785e+00,3.406920262944446859e-02,7.889672136813620507e-02,0.000000000000000000e+00
8.358349999999999724e+00,3.399758398665046061e-02,7.883697924194223161e-02,0.000000000000000000e+00
8.375033333333332664e+00,3.400839168852338307e-02,7.884500173725109140e-02,0.000000000000000000e+00
8.391716666666667379e+00,3.396731975392652120e-02,7.880174697886706270e-02,0.000000000000000000e+00
8.408400000000000318e+00,2.826433643467749640e-02,7.473318303512170580e-02,0.000000000000000000e+00
8.425083333333333258e+00,2.828567651901823382e-02,7.493512223129193683e-02,0.000000000000000000e+00
8.441766666666666197e+00,3.376910484830709241e-02,7.858992434620526435e-02,0.000000000000000000e+00
8.458450000000000912e+00,3.358627172707021741e-02,7.840777820509349516e-02,0.000000000000000000e+00
8.475133333333333852e+00,3.358603347683616208e-02,7.840282954485049138e-02,0.000000000000000000e+00
8.491816666666666791e+00,2.816774725034069254e-02,7.454139764707387594e-02,0.000000000000000000e+00
8.508499999999999730e+00,3.385684003565934269e-02,7.869388909242283625e-02,0.000000000000000000e+00
8.525183333333332669e+00,3.414943862084354048e-02,7.896105785897877816e-02,0.000000000000000000e+00
8.541866666666667385e+00,3.387613680937438115e-02,7.870264739853453928e-02,0.000000000000000000e+00
8.558550000000000324e+00,3.368410935327430938e-02,7.851941571580725587e-02,0.000000000000000000e+00
8.575233333333333263e+00,3.358203115209549422e-02,7.841531911443697100e-02,0.000000000000000000e+00
8.591916666666666202e+00,2.827990263593233716e-02,7.469816283741928520e-02,0.000000000000000000e+00
8.608600000000000918e+00,2.834771836795180883e-02,7.492258862819657639e-02,0.000000000000000000e+00
8.625283333333333857e+00,3.380121271650111253e-02,7.861583860211887598e-02,0.000000000000000000e+00
8.641966666666666796e+00,2.847539369486418864e-02,7.511746119685158707e-02,0.000000000000000000e+00
8.658649999999999736e+00,3.370660088336841637e-02,7.852291233631041034e-02,0.000000000000000000e+00
8.675333333333332675e+00,2.842567121301569494e-02,7.483239581631630222e-02,0.000000000000000000e+00
8.692016666666667390e+00,2.864078503148876492e-02,7.484499923559534418e-02,0.000000000000000000e+00
8.708700000000000330e+00,2.848921704922131176e-02,7.493151553865745607e-02,0.000000000000000000e+00
8.725383333333333269e+00,3.345627018686670590e-02,7.829413133531847035e-02,0.000000000000000000e+00
8.742066666666666208e+00,3.356296132645304048e-02,7.838358441804972598e-02,0.000000000000000000e+00
8.758750000000000924e+00,3.418159715950985084e-02,7.900205515429055414e-02,0.000000000000000000e+00
8.775433333333333863e+00,2.907350894890251697e-02,7.554682648671494360e-02,0.000000000000000000e+00
8.792116666666666802e+00,3.429647861428775785e-02,7.912320986235785170e-02,0.000000000000000000e+00
8.808799999999999741e+00,2.910814506865467416e-02,7.569152883677497667e-02,0.000000000000000000e+00
8.825483333333332681e+00,3.532457210027662581e-02,8.014583075021076974e-02,0.000000000000000000e+00
8.842166666666667396e+00,3.565456570777795348e-02,8.052468125175391012e-02,0.000000000000000000e+00
8.858850000000000335e+00,3.579106298532747782e-02,8.062265684266224641e-02,0.000000000000000000e+00
8.875533333333333275e+00,3.096060335722760487e-02,7.764642624909449953e-02,0.000000000000000000e+00
8.892216666666666214e+00,3.719859907965392815e-02,8.201853203965769890e-02,0.000000000000000000e+00
8.908900000000000929e+00,3.744512996007782341e-02,8.226650028806369030e-02,0.000000000000000000e+00
8.925583333333333869e+00,3.228910279162262170e-02,7.877180114183188198e-02,0.000000000000000000e+00
8.942266666666666808e+00,3.351875527602011379e-02,7.969406642426979381e-02,0.000000000000000000e+00
8.958949999999999747e+00,3.438971225818985428e-02,8.062488290898436882e-02,0.000000000000000000e+00
8.975633333333332686e+00,3.460209721352936613e-02,8.077120875939583500e-02,0.000000000000000000e+00
8.992316666666667402e+00,3.542155461607172234e-02,8.173085112470040992e-02,0.000000000000000000e+00
9.009000000000000341e+00,4.116107175536521529e-02,8.599174251523812595e-02,0.000000000000000000e+00
9.025683333333333280e+00,3.602167463464627656e-02,8.222546057119796414e-02,0.000000000000000000e+00
9.042366666666666219e+00,4.284059236457744141e-02,8.766895431246433945e-02,0.000000000000000000e+00
9.059050000000000935e+00,4.293502499231415664e-02,8.775556919680464751e-02,0.000000000000000000e+00
9.075733333333333874e+00,4.337946394108550124e-02,8.820309260575855126e-02,0.000000000000000000e+00
9.092416666666666814e+00,4.361174415472237470e-02,8.842856417916342138e-02,0.000000000000000000e+00
9.109099999999999753e+00,4.380961048662675855e-02,8.864228578559225913e-02,0.000000000000000000e+00
9.125783333333332692e+00,4.382629863585724844e-02,8.867224533258417918e-02,0.000000000000000000e+00
9.142466666666667408e+00,4.463698005943021047e-02,8.945973585370943504e-02,0.000000000000000000e+00
9.159150000000000347e+00,4.481999900014708299e-02,8.965246579114823089e-02,0.000000000000000000e+00
9.175833333333333286e+00,4.534410599725145069e-02,9.018861717376096265e-02,0.000000000000000000e+00
9.192516666666666225e+00,4.607546475691651905e-02,9.093513175981000896e-02,0.000000000000000000e+00
9.209200000000000941e+00,4.703528093318732478e-02,9.185951091937492874e-02,0.000000000000000000e+00
9.225883333333333880e+00,4.727533027223890932e-02,9.209089211894551374e-02,0.000000000000000000e+00
9.242566666666666819e+00,4.710238519202123580e-02,9.194158235590689510e-02,0.000000000000000000e+00
9.259249999999999758e+00,4.721435058070775487e-02,9.204543762325798073e-02,0.000000000000000000e+00
9.275933333333332698e+00,4.676393815002397730e-02,9.160950712785420613e-02,0.000000000000000000e+00
9.292616666666667413e+00,4.684605844269345426e-02,9.167560990267041576e-02,0.000000000000000000e+00
9.309300000000000352e+00,4.792849994116344520e-02,9.276496998862600318e-02,0.000000000000000000e+00
9.325983333333333292e+00,4.853668055715679858e-02,9.336261465303383189e-02,4.085929091708723378e-03
9.342666666666666231e+00,4.872098425780472392e-02,9.356448035801200047e-02,6.322624487921409651e-03
9.359350000000000946e+00,4.976947267490437060e-02,9.459006021185843716e-02,1.904699848184916028e-02
9.376033333333333886e+00,4.966980839423041499e-02,9.450024764776759900e-02,1.783748051250503772e-02
9.392716666666666825e+00,4.968363286721514532e-02,9.450852799474093735e-02,1.800525324290225271e-02
9.409399999999999764e+00,4.317371104922825692e-02,8.950545989675111336e-02,0.000000000000000000e+00
9.426083333333332703e+00,4.951838449448838636e-02,9.435554587681124761e-02,1.599981182631536950e-02
9.442766666666667419e+00,5.064872744007656996e-02,9.548030571378030018e-02,2.971756602034672512e-02
9.459450000000000358e+00,5.130169918265437695e-02,9.612611455949059136e-02,3.764198037201914315e-02
9.476133333333333297e+00,5.164553922354889887e-02,9.648353952922165966e-02,4.181479640229246453e-02
9.492816666666666237e+00,5.226644646519826992e-02,9.710560974851233096e-02,4.935007846114405211e-02
9.509500000000000952e+00,4.563837546030175690e-02,9.185361664587142483e-02,0.000000000000000000e+00
9.526183333333333891e+00,5.249927715504391218e-02,9.732854337300386738e-02,5.217569362917369447e-02
9.542866666666666831e+00,4.622544870804998901e-02,9.240186971473700328e-02,0.000000000000000000e+00
9.559549999999999770e+00,5.349640502820066784e-02,9.832462322834070734e-02,6.427676005097898715e-02
9.576233333333332709e+00,5.356639190487839236e-02,9.838959653530633676e-02,6.512611535046593236e-02
9.592916666666667425e+00,5.378135682084709407e-02,9.861801101911547851e-02,6.773491287435794150e-02
9.609600000000000364e+00,5.370148261495625436e-02,9.853256108764027466e-02,6.676556571548852848e-02
9.626283333333333303e+00,5.371671252324326101e-02,9.855436799047474772e-02,6.695039469955414713e-02
9.642966666666666242e+00,5.492008662198314545e-02,9.973515079084678547e-02,8.155444929591196268e-02
9.659650000000000958e+00,5.063622241235882920e-02,9.669654316492275192e-02,2.956580597522851309e-02
9.676333333333333897e+00,5.250138570900513696e-02,9.879974166998921337e-02,5.220128287627593539e-02
